지역코드,읍면동,시도_명,시도_code,시군구_명,시군구_code,읍면동_명,읍면동_code
1168010300,서울시 강남구 개포동,서울시,11,강남구,11680,개포동,1168010300
1168010800,서울시 강남구 논현동,서울시,11,강남구,11680,논현동,1168010800
1168010600,서울시 강남구 대치동,서울시,11,강남구,11680,대치동,1168010600
1168011800,서울시 강남구 도곡동,서울시,11,강남구,11680,도곡동,1168011800
1168010500,서울시 강남구 삼성동,서울시,11,강남구,11680,삼성동,1168010500
1168011100,서울시 강남구 세곡동,서울시,11,강남구,11680,세곡동,1168011100
1168011500,서울시 강남구 수서동,서울시,11,강남구,11680,수서동,1168011500
1168010700,서울시 강남구 신사동,서울시,11,강남구,11680,신사동,1168010700
1168011000,서울시 강남구 압구정동,서울시,11,강남구,11680,압구정동,1168011000
1168010100,서울시 강남구 역삼동,서울시,11,강남구,11680,역삼동,1168010100
1168011300,서울시 강남구 율현동,서울시,11,강남구,11680,율현동,1168011300
1168011400,서울시 강남구 일원동,서울시,11,강남구,11680,일원동,1168011400
1168011200,서울시 강남구 자곡동,서울시,11,강남구,11680,자곡동,1168011200
1168010400,서울시 강남구 청담동,서울시,11,강남구,11680,청담동,1168010400
1174011000,서울시 강동구 강일동,서울시,11,강동구,11740,강일동,1174011000
1174010200,서울시 강동구 고덕동,서울시,11,강동구,11740,고덕동,1174010200
1174010500,서울시 강동구 길동,서울시,11,강동구,11740,길동,1174010500
1174010600,서울시 강동구 둔촌동,서울시,11,강동구,11740,둔촌동,1174010600
1174010100,서울시 강동구 명일동,서울시,11,강동구,11740,명일동,1174010100
1174010300,서울시 강동구 상일동,서울시,11,강동구,11740,상일동,1174010300
1174010800,서울시 강동구 성내동,서울시,11,강동구,11740,성내동,1174010800
1174010700,서울시 강동구 암사동,서울시,11,강동구,11740,암사동,1174010700
1174010900,서울시 강동구 천호동,서울시,11,강동구,11740,천호동,1174010900
1130510100,서울시 강북구 미아동,서울시,11,강북구,11305,미아동,1130510100
1130510200,서울시 강북구 번동,서울시,11,강북구,11305,번동,1130510200
1130510300,서울시 강북구 수유동,서울시,11,강북구,11305,수유동,1130510300
1130510400,서울시 강북구 우이동,서울시,11,강북구,11305,우이동,1130510400
1150010400,서울시 강서구 가양동,서울시,11,강서구,11500,가양동,1150010400
1150010800,서울시 강서구 공항동,서울시,11,강서구,11500,공항동,1150010800
1150010600,서울시 강서구 내발산동,서울시,11,강서구,11500,내발산동,1150010600
1150010200,서울시 강서구 등촌동,서울시,11,강서구,11500,등촌동,1150010200
1150010500,서울시 강서구 마곡동,서울시,11,강서구,11500,마곡동,1150010500
1150010900,서울시 강서구 방화동,서울시,11,강서구,11500,방화동,1150010900
1150010100,서울시 강서구 염창동,서울시,11,강서구,11500,염창동,1150010100
1150010300,서울시 강서구 화곡동,서울시,11,강서구,11500,화곡동,1150010300
1162010300,서울시 관악구 남현동,서울시,11,관악구,11620,남현동,1162010300
1162010100,서울시 관악구 봉천동,서울시,11,관악구,11620,봉천동,1162010100
1162010200,서울시 관악구 신림동,서울시,11,관악구,11620,신림동,1162010200
1121510400,서울시 광진구 광장동,서울시,11,광진구,11215,광장동,1121510400
1121510300,서울시 광진구 구의동,서울시,11,광진구,11215,구의동,1121510300
1121510900,서울시 광진구 군자동,서울시,11,광진구,11215,군자동,1121510900
1121510200,서울시 광진구 능동,서울시,11,광진구,11215,능동,1121510200
1121510500,서울시 광진구 자양동,서울시,11,광진구,11215,자양동,1121510500
1121510100,서울시 광진구 중곡동,서울시,11,광진구,11215,중곡동,1121510100
1121510700,서울시 광진구 화양동,서울시,11,광진구,11215,화양동,1121510700
1153010300,서울시 구로구 가리봉동,서울시,11,구로구,11530,가리봉동,1153010300
1153010700,서울시 구로구 개봉동,서울시,11,구로구,11530,개봉동,1153010700
1153010600,서울시 구로구 고척동,서울시,11,구로구,11530,고척동,1153010600
1153010200,서울시 구로구 구로동,서울시,11,구로구,11530,구로동,1153010200
1153010900,서울시 구로구 궁동,서울시,11,구로구,11530,궁동,1153010900
1153010100,서울시 구로구 신도림동,서울시,11,구로구,11530,신도림동,1153010100
1153010800,서울시 구로구 오류동,서울시,11,구로구,11530,오류동,1153010800
1153011000,서울시 구로구 온수동,서울시,11,구로구,11530,온수동,1153011000
1153011100,서울시 구로구 천왕동,서울시,11,구로구,11530,천왕동,1153011100
1153011200,서울시 구로구 항동,서울시,11,구로구,11530,항동,1153011200
1154510100,서울시 금천구 가산동,서울시,11,금천구,11545,가산동,1154510100
1154510200,서울시 금천구 독산동,서울시,11,금천구,11545,독산동,1154510200
1154510300,서울시 금천구 시흥동,서울시,11,금천구,11545,시흥동,1154510300
1135010300,서울시 노원구 공릉동,서울시,11,노원구,11350,공릉동,1135010300
1135010500,서울시 노원구 상계동,서울시,11,노원구,11350,상계동,1135010500
1135010200,서울시 노원구 월계동,서울시,11,노원구,11350,월계동,1135010200
1135010600,서울시 노원구 중계동,서울시,11,노원구,11350,중계동,1135010600
1135010400,서울시 노원구 하계동,서울시,11,노원구,11350,하계동,1135010400
1132010800,서울시 도봉구 도봉동,서울시,11,도봉구,11320,도봉동,1132010800
1132010600,서울시 도봉구 방학동,서울시,11,도봉구,11320,방학동,1132010600
1132010500,서울시 도봉구 쌍문동,서울시,11,도봉구,11320,쌍문동,1132010500
1132010700,서울시 도봉구 창동,서울시,11,도봉구,11320,창동,1132010700
1123010500,서울시 동대문구 답십리동,서울시,11,동대문구,11230,답십리동,1123010500
1123010100,서울시 동대문구 신설동,서울시,11,동대문구,11230,신설동,1123010100
1123010200,서울시 동대문구 용두동,서울시,11,동대문구,11230,용두동,1123010200
1123011000,서울시 동대문구 이문동,서울시,11,동대문구,11230,이문동,1123011000
1123010600,서울시 동대문구 장안동,서울시,11,동대문구,11230,장안동,1123010600
1123010400,서울시 동대문구 전농동,서울시,11,동대문구,11230,전농동,1123010400
1123010300,서울시 동대문구 제기동,서울시,11,동대문구,11230,제기동,1123010300
1123010700,서울시 동대문구 청량리동,서울시,11,동대문구,11230,청량리동,1123010700
1123010800,서울시 동대문구 회기동,서울시,11,동대문구,11230,회기동,1123010800
1123010900,서울시 동대문구 휘경동,서울시,11,동대문구,11230,휘경동,1123010900
1159010100,서울시 동작구 노량진동,서울시,11,동작구,11590,노량진동,1159010100
1159010800,서울시 동작구 대방동,서울시,11,동작구,11590,대방동,1159010800
1159010600,서울시 동작구 동작동,서울시,11,동작구,11590,동작동,1159010600
1159010400,서울시 동작구 본동,서울시,11,동작구,11590,본동,1159010400
1159010700,서울시 동작구 사당동,서울시,11,동작구,11590,사당동,1159010700
1159010300,서울시 동작구 상도1동,서울시,11,동작구,11590,상도1동,1159010300
1159010200,서울시 동작구 상도동,서울시,11,동작구,11590,상도동,1159010200
1159010900,서울시 동작구 신대방동,서울시,11,동작구,11590,신대방동,1159010900
1159010500,서울시 동작구 흑석동,서울시,11,동작구,11590,흑석동,1159010500
1144010200,서울시 마포구 공덕동,서울시,11,마포구,11440,공덕동,1144010200
1144011300,서울시 마포구 구수동,서울시,11,마포구,11440,구수동,1144011300
1144011000,서울시 마포구 노고산동,서울시,11,마포구,11440,노고산동,1144011000
1144010800,서울시 마포구 대흥동,서울시,11,마포구,11440,대흥동,1144010800
1144010400,서울시 마포구 도화동,서울시,11,마포구,11440,도화동,1144010400
1144012100,서울시 마포구 동교동,서울시,11,마포구,11440,동교동,1144012100
1144010700,서울시 마포구 마포동,서울시,11,마포구,11440,마포동,1144010700
1144012300,서울시 마포구 망원동,서울시,11,마포구,11440,망원동,1144012300
1144011500,서울시 마포구 상수동,서울시,11,마포구,11440,상수동,1144011500
1144012700,서울시 마포구 상암동,서울시,11,마포구,11440,상암동,1144012700
1144012000,서울시 마포구 서교동,서울시,11,마포구,11440,서교동,1144012000
1144012500,서울시 마포구 성산동,서울시,11,마포구,11440,성산동,1144012500
1144010300,서울시 마포구 신공덕동,서울시,11,마포구,11440,신공덕동,1144010300
1144011100,서울시 마포구 신수동,서울시,11,마포구,11440,신수동,1144011100
1144011700,서울시 마포구 신정동,서울시,11,마포구,11440,신정동,1144011700
1144010100,서울시 마포구 아현동,서울시,11,마포구,11440,아현동,1144010100
1144012400,서울시 마포구 연남동,서울시,11,마포구,11440,연남동,1144012400
1144010900,서울시 마포구 염리동,서울시,11,마포구,11440,염리동,1144010900
1144010500,서울시 마포구 용강동,서울시,11,마포구,11440,용강동,1144010500
1144012600,서울시 마포구 중동,서울시,11,마포구,11440,중동,1144012600
1144011400,서울시 마포구 창전동,서울시,11,마포구,11440,창전동,1144011400
1144010600,서울시 마포구 토정동,서울시,11,마포구,11440,토정동,1144010600
1144011600,서울시 마포구 하중동,서울시,11,마포구,11440,하중동,1144011600
1144012200,서울시 마포구 합정동,서울시,11,마포구,11440,합정동,1144012200
1144011200,서울시 마포구 현석동,서울시,11,마포구,11440,현석동,1144011200
1141012000,서울시 서대문구 남가좌동,서울시,11,서대문구,11410,남가좌동,1141012000
1141010500,서울시 서대문구 냉천동,서울시,11,서대문구,11410,냉천동,1141010500
1141011200,서울시 서대문구 대현동,서울시,11,서대문구,11410,대현동,1141011200
1141010400,서울시 서대문구 미근동,서울시,11,서대문구,11410,미근동,1141010400
1141011900,서울시 서대문구 북가좌동,서울시,11,서대문구,11410,북가좌동,1141011900
1141011000,서울시 서대문구 북아현동,서울시,11,서대문구,11410,북아현동,1141011000
1141011700,서울시 서대문구 연희동,서울시,11,서대문구,11410,연희동,1141011700
1141010800,서울시 서대문구 영천동,서울시,11,서대문구,11410,영천동,1141010800
1141011600,서울시 서대문구 창천동,서울시,11,서대문구,11410,창천동,1141011600
1141010600,서울시 서대문구 천연동,서울시,11,서대문구,11410,천연동,1141010600
1141010100,서울시 서대문구 충정로2가,서울시,11,서대문구,11410,충정로2가,1141010100
1141010200,서울시 서대문구 충정로3가,서울시,11,서대문구,11410,충정로3가,1141010200
1141010300,서울시 서대문구 합동,서울시,11,서대문구,11410,합동,1141010300
1141010900,서울시 서대문구 현저동,서울시,11,서대문구,11410,현저동,1141010900
1141011800,서울시 서대문구 홍은동,서울시,11,서대문구,11410,홍은동,1141011800
1141011100,서울시 서대문구 홍제동,서울시,11,서대문구,11410,홍제동,1141011100
1165010900,서울시 서초구 내곡동,서울시,11,서초구,11650,내곡동,1165010900
1165010700,서울시 서초구 반포동,서울시,11,서초구,11650,반포동,1165010700
1165010100,서울시 서초구 방배동,서울시,11,서초구,11650,방배동,1165010100
1165010800,서울시 서초구 서초동,서울시,11,서초구,11650,서초동,1165010800
1165011100,서울시 서초구 신원동,서울시,11,서초구,11650,신원동,1165011100
1165010200,서울시 서초구 양재동,서울시,11,서초구,11650,양재동,1165010200
1165010300,서울시 서초구 우면동,서울시,11,서초구,11650,우면동,1165010300
1165010600,서울시 서초구 잠원동,서울시,11,서초구,11650,잠원동,1165010600
1120010900,서울시 성동구 금호동1가,서울시,11,성동구,11200,금호동1가,1120010900
1120011000,서울시 성동구 금호동2가,서울시,11,성동구,11200,금호동2가,1120011000
1120011100,서울시 성동구 금호동3가,서울시,11,성동구,11200,금호동3가,1120011100
1120011200,서울시 성동구 금호동4가,서울시,11,성동구,11200,금호동4가,1120011200
1120010400,서울시 성동구 도선동,서울시,11,성동구,11200,도선동,1120010400
1120010500,서울시 성동구 마장동,서울시,11,성동구,11200,마장동,1120010500
1120010600,서울시 성동구 사근동,서울시,11,성동구,11200,사근동,1120010600
1120010100,서울시 성동구 상왕십리동,서울시,11,성동구,11200,상왕십리동,1120010100
1120011400,서울시 성동구 성수동1가,서울시,11,성동구,11200,성수동1가,1120011400
1120011500,서울시 성동구 성수동2가,서울시,11,성동구,11200,성수동2가,1120011500
1120011800,서울시 성동구 송정동,서울시,11,성동구,11200,송정동,1120011800
1120011300,서울시 성동구 옥수동,서울시,11,성동구,11200,옥수동,1120011300
1120012200,서울시 성동구 용답동,서울시,11,성동구,11200,용답동,1120012200
1120010800,서울시 성동구 응봉동,서울시,11,성동구,11200,응봉동,1120010800
1120010200,서울시 성동구 하왕십리동,서울시,11,성동구,11200,하왕십리동,1120010200
1120010700,서울시 성동구 행당동,서울시,11,성동구,11200,행당동,1120010700
1120010300,서울시 성동구 홍익동,서울시,11,성동구,11200,홍익동,1120010300
1129013400,서울시 성북구 길음동,서울시,11,성북구,11290,길음동,1129013400
1129010300,서울시 성북구 돈암동,서울시,11,성북구,11290,돈암동,1129010300
1129011600,서울시 성북구 동선동1가,서울시,11,성북구,11290,동선동1가,1129011600
1129011800,서울시 성북구 동선동3가,서울시,11,성북구,11290,동선동3가,1129011800
1129011900,서울시 성북구 동선동4가,서울시,11,성북구,11290,동선동4가,1129011900
1129012000,서울시 성북구 동선동5가,서울시,11,성북구,11290,동선동5가,1129012000
1129010700,서울시 성북구 동소문동4가,서울시,11,성북구,11290,동소문동4가,1129010700
1129010800,서울시 성북구 동소문동5가,서울시,11,성북구,11290,동소문동5가,1129010800
1129010900,서울시 성북구 동소문동6가,서울시,11,성북구,11290,동소문동6가,1129010900
1129011000,서울시 성북구 동소문동7가,서울시,11,성북구,11290,동소문동7가,1129011000
1129013000,서울시 성북구 보문동1가,서울시,11,성북구,11290,보문동1가,1129013000
1129013100,서울시 성북구 보문동2가,서울시,11,성북구,11290,보문동2가,1129013100
1129013200,서울시 성북구 보문동3가,서울시,11,성북구,11290,보문동3가,1129013200
1129012600,서울시 성북구 보문동4가,서울시,11,성북구,11290,보문동4가,1129012600
1129012700,서울시 성북구 보문동5가,서울시,11,성북구,11290,보문동5가,1129012700
1129012800,서울시 성북구 보문동6가,서울시,11,성북구,11290,보문동6가,1129012800
1129012900,서울시 성북구 보문동7가,서울시,11,성북구,11290,보문동7가,1129012900
1129011200,서울시 성북구 삼선동2가,서울시,11,성북구,11290,삼선동2가,1129011200
1129011300,서울시 성북구 삼선동3가,서울시,11,성북구,11290,삼선동3가,1129011300
1129011400,서울시 성북구 삼선동4가,서울시,11,성북구,11290,삼선동4가,1129011400
1129011500,서울시 성북구 삼선동5가,서울시,11,성북구,11290,삼선동5가,1129011500
1129013700,서울시 성북구 상월곡동,서울시,11,성북구,11290,상월곡동,1129013700
1129013900,서울시 성북구 석관동,서울시,11,성북구,11290,석관동,1129013900
1129010100,서울시 성북구 성북동,서울시,11,성북구,11290,성북동,1129010100
1129010200,서울시 성북구 성북동1가,서울시,11,성북구,11290,성북동1가,1129010200
1129012100,서울시 성북구 안암동1가,서울시,11,성북구,11290,안암동1가,1129012100
1129012200,서울시 성북구 안암동2가,서울시,11,성북구,11290,안암동2가,1129012200
1129012300,서울시 성북구 안암동3가,서울시,11,성북구,11290,안암동3가,1129012300
1129012400,서울시 성북구 안암동4가,서울시,11,성북구,11290,안암동4가,1129012400
1129012500,서울시 성북구 안암동5가,서울시,11,성북구,11290,안암동5가,1129012500
1129013800,서울시 성북구 장위동,서울시,11,성북구,11290,장위동,1129013800
1129013300,서울시 성북구 정릉동,서울시,11,성북구,11290,정릉동,1129013300
1129013500,서울시 성북구 종암동,서울시,11,성북구,11290,종암동,1129013500
1129013600,서울시 성북구 하월곡동,서울시,11,성북구,11290,하월곡동,1129013600
1171010700,서울시 송파구 가락동,서울시,11,송파구,11710,가락동,1171010700
1171011300,서울시 송파구 거여동,서울시,11,송파구,11710,거여동,1171011300
1171011400,서울시 송파구 마천동,서울시,11,송파구,11710,마천동,1171011400
1171010800,서울시 송파구 문정동,서울시,11,송파구,11710,문정동,1171010800
1171011100,서울시 송파구 방이동,서울시,11,송파구,11710,방이동,1171011100
1171010600,서울시 송파구 삼전동,서울시,11,송파구,11710,삼전동,1171010600
1171010500,서울시 송파구 석촌동,서울시,11,송파구,11710,석촌동,1171010500
1171010400,서울시 송파구 송파동,서울시,11,송파구,11710,송파동,1171010400
1171010200,서울시 송파구 신천동,서울시,11,송파구,11710,신천동,1171010200
1171011200,서울시 송파구 오금동,서울시,11,송파구,11710,오금동,1171011200
1171010100,서울시 송파구 잠실동,서울시,11,송파구,11710,잠실동,1171010100
1171010900,서울시 송파구 장지동,서울시,11,송파구,11710,장지동,1171010900
1171010300,서울시 송파구 풍납동,서울시,11,송파구,11710,풍납동,1171010300
1147010200,서울시 양천구 목동,서울시,11,양천구,11470,목동,1147010200
1147010300,서울시 양천구 신월동,서울시,11,양천구,11470,신월동,1147010300
1147010100,서울시 양천구 신정동,서울시,11,양천구,11470,신정동,1147010100
1156011700,서울시 영등포구 당산동,서울시,11,영등포구,11560,당산동,1156011700
1156011100,서울시 영등포구 당산동1가,서울시,11,영등포구,11560,당산동1가,1156011100
1156011200,서울시 영등포구 당산동2가,서울시,11,영등포구,11560,당산동2가,1156011200
1156011300,서울시 영등포구 당산동3가,서울시,11,영등포구,11560,당산동3가,1156011300
1156011400,서울시 영등포구 당산동4가,서울시,11,영등포구,11560,당산동4가,1156011400
1156011500,서울시 영등포구 당산동5가,서울시,11,영등포구,11560,당산동5가,1156011500
1156011600,서울시 영등포구 당산동6가,서울시,11,영등포구,11560,당산동6가,1156011600
1156013300,서울시 영등포구 대림동,서울시,11,영등포구,11560,대림동,1156013300
1156011800,서울시 영등포구 도림동,서울시,11,영등포구,11560,도림동,1156011800
1156011900,서울시 영등포구 문래동1가,서울시,11,영등포구,11560,문래동1가,1156011900
1156012100,서울시 영등포구 문래동3가,서울시,11,영등포구,11560,문래동3가,1156012100
1156012200,서울시 영등포구 문래동4가,서울시,11,영등포구,11560,문래동4가,1156012200
1156012300,서울시 영등포구 문래동5가,서울시,11,영등포구,11560,문래동5가,1156012300
1156012400,서울시 영등포구 문래동6가,서울시,11,영등포구,11560,문래동6가,1156012400
1156013200,서울시 영등포구 신길동,서울시,11,영등포구,11560,신길동,1156013200
1156012500,서울시 영등포구 양평동1가,서울시,11,영등포구,11560,양평동1가,1156012500
1156012600,서울시 영등포구 양평동2가,서울시,11,영등포구,11560,양평동2가,1156012600
1156012700,서울시 영등포구 양평동3가,서울시,11,영등포구,11560,양평동3가,1156012700
1156012800,서울시 영등포구 양평동4가,서울시,11,영등포구,11560,양평동4가,1156012800
1156012900,서울시 영등포구 양평동5가,서울시,11,영등포구,11560,양평동5가,1156012900
1156013000,서울시 영등포구 양평동6가,서울시,11,영등포구,11560,양평동6가,1156013000
1156011000,서울시 영등포구 여의도동,서울시,11,영등포구,11560,여의도동,1156011000
1156010100,서울시 영등포구 영등포동,서울시,11,영등포구,11560,영등포동,1156010100
1156010200,서울시 영등포구 영등포동1가,서울시,11,영등포구,11560,영등포동1가,1156010200
1156010300,서울시 영등포구 영등포동2가,서울시,11,영등포구,11560,영등포동2가,1156010300
1156010400,서울시 영등포구 영등포동3가,서울시,11,영등포구,11560,영등포동3가,1156010400
1156010500,서울시 영등포구 영등포동4가,서울시,11,영등포구,11560,영등포동4가,1156010500
1156010600,서울시 영등포구 영등포동5가,서울시,11,영등포구,11560,영등포동5가,1156010600
1156010700,서울시 영등포구 영등포동6가,서울시,11,영등포구,11560,영등포동6가,1156010700
1156010800,서울시 영등포구 영등포동7가,서울시,11,영등포구,11560,영등포동7가,1156010800
1156010900,서울시 영등포구 영등포동8가,서울시,11,영등포구,11560,영등포동8가,1156010900
1117010400,서울시 용산구 갈월동,서울시,11,용산구,11170,갈월동,1117010400
1117012000,서울시 용산구 도원동,서울시,11,용산구,11170,도원동,1117012000
1117013200,서울시 용산구 동빙고동,서울시,11,용산구,11170,동빙고동,1117013200
1117010700,서울시 용산구 동자동,서울시,11,용산구,11170,동자동,1117010700
1117012200,서울시 용산구 문배동,서울시,11,용산구,11170,문배동,1117012200
1117013600,서울시 용산구 보광동,서울시,11,용산구,11170,보광동,1117013600
1117011500,서울시 용산구 산천동,서울시,11,용산구,11170,산천동,1117011500
1117013300,서울시 용산구 서빙고동,서울시,11,용산구,11170,서빙고동,1117013300
1117012300,서울시 용산구 신계동,서울시,11,용산구,11170,신계동,1117012300
1117011400,서울시 용산구 신창동,서울시,11,용산구,11170,신창동,1117011400
1117012100,서울시 용산구 용문동,서울시,11,용산구,11170,용문동,1117012100
1117010200,서울시 용산구 용산동2가,서울시,11,용산구,11170,용산동2가,1117010200
1117012700,서울시 용산구 용산동5가,서울시,11,용산구,11170,용산동5가,1117012700
1117011200,서울시 용산구 원효로1가,서울시,11,용산구,11170,원효로1가,1117011200
1117011300,서울시 용산구 원효로2가,서울시,11,용산구,11170,원효로2가,1117011300
1117011700,서울시 용산구 원효로3가,서울시,11,용산구,11170,원효로3가,1117011700
1117011800,서울시 용산구 원효로4가,서울시,11,용산구,11170,원효로4가,1117011800
1117012900,서울시 용산구 이촌동,서울시,11,용산구,11170,이촌동,1117012900
1117013000,서울시 용산구 이태원동,서울시,11,용산구,11170,이태원동,1117013000
1117013400,서울시 용산구 주성동,서울시,11,용산구,11170,주성동,1117013400
1117011600,서울시 용산구 청암동,서울시,11,용산구,11170,청암동,1117011600
1117010900,서울시 용산구 청파동1가,서울시,11,용산구,11170,청파동1가,1117010900
1117011100,서울시 용산구 청파동3가,서울시,11,용산구,11170,청파동3가,1117011100
1117012400,서울시 용산구 한강로1가,서울시,11,용산구,11170,한강로1가,1117012400
1117012500,서울시 용산구 한강로2가,서울시,11,용산구,11170,한강로2가,1117012500
1117012800,서울시 용산구 한강로3가,서울시,11,용산구,11170,한강로3가,1117012800
1117013100,서울시 용산구 한남동,서울시,11,용산구,11170,한남동,1117013100
1117011900,서울시 용산구 효창동,서울시,11,용산구,11170,효창동,1117011900
1117010100,서울시 용산구 후암동,서울시,11,용산구,11170,후암동,1117010100
1138010400,서울시 은평구 갈현동,서울시,11,은평구,11380,갈현동,1138010400
1138010500,서울시 은평구 구산동,서울시,11,은평구,11380,구산동,1138010500
1138010200,서울시 은평구 녹번동,서울시,11,은평구,11380,녹번동,1138010200
1138010600,서울시 은평구 대조동,서울시,11,은평구,11380,대조동,1138010600
1138010300,서울시 은평구 불광동,서울시,11,은평구,11380,불광동,1138010300
1138010100,서울시 은평구 수색동,서울시,11,은평구,11380,수색동,1138010100
1138010900,서울시 은평구 신사동,서울시,11,은평구,11380,신사동,1138010900
1138010800,서울시 은평구 역촌동,서울시,11,은평구,11380,역촌동,1138010800
1138010700,서울시 은평구 응암동,서울시,11,은평구,11380,응암동,1138010700
1138011000,서울시 은평구 증산동,서울시,11,은평구,11380,증산동,1138011000
1138011400,서울시 은평구 진관동,서울시,11,은평구,11380,진관동,1138011400
1111012900,서울시 종로구 견지동,서울시,11,종로구,11110,견지동,1111012900
1111015500,서울시 종로구 관수동,서울시,11,종로구,11110,관수동,1111015500
1111018000,서울시 종로구 교북동,서울시,11,종로구,11110,교북동,1111018000
1111018200,서울시 종로구 구기동,서울시,11,종로구,11110,구기동,1111018200
1111013700,서울시 종로구 낙원동,서울시,11,종로구,11110,낙원동,1111013700
1111011800,서울시 종로구 내수동,서울시,11,종로구,11110,내수동,1111011800
1111011700,서울시 종로구 당주동,서울시,11,종로구,11110,당주동,1111011700
1111016800,서울시 종로구 동숭동,서울시,11,종로구,11110,동숭동,1111016800
1111017000,서울시 종로구 명륜1가,서울시,11,종로구,11110,명륜1가,1111017000
1111017100,서울시 종로구 명륜2가,서울시,11,종로구,11110,명륜2가,1111017100
1111017300,서울시 종로구 명륜3가,서울시,11,종로구,11110,명륜3가,1111017300
1111018700,서울시 종로구 무악동,서울시,11,종로구,11110,무악동,1111018700
1111018400,서울시 종로구 부암동,서울시,11,종로구,11110,부암동,1111018400
1111011500,서울시 종로구 사직동,서울시,11,종로구,11110,사직동,1111011500
1111012400,서울시 종로구 수송동,서울시,11,종로구,11110,수송동,1111012400
1111017500,서울시 종로구 숭인동,서울시,11,종로구,11110,숭인동,1111017500
1111010200,서울시 종로구 신교동,서울시,11,종로구,11110,신교동,1111010200
1111012000,서울시 종로구 신문로1가,서울시,11,종로구,11110,신문로1가,1111012000
1111012100,서울시 종로구 신문로2가,서울시,11,종로구,11110,신문로2가,1111012100
1111018600,서울시 종로구 신영동,서울시,11,종로구,11110,신영동,1111018600
1111016600,서울시 종로구 연건동,서울시,11,종로구,11110,연건동,1111016600
1111016000,서울시 종로구 연지동,서울시,11,종로구,11110,연지동,1111016000
1111011100,서울시 종로구 옥인동,서울시,11,종로구,11110,옥인동,1111011100
1111016500,서울시 종로구 이화동,서울시,11,종로구,11110,이화동,1111016500
1111013300,서울시 종로구 익선동,서울시,11,종로구,11110,익선동,1111013300
1111015700,서울시 종로구 인의동,서울시,11,종로구,11110,인의동,1111015700
1111017400,서울시 종로구 창신동,서울시,11,종로구,11110,창신동,1111017400
1111010100,서울시 종로구 청운동,서울시,11,종로구,11110,청운동,1111010100
1111016700,서울시 종로구 충신동,서울시,11,종로구,11110,충신동,1111016700
1111010800,서울시 종로구 통인동,서울시,11,종로구,11110,통인동,1111010800
1111017700,서울시 종로구 평동,서울시,11,종로구,11110,평동,1111017700
1111018300,서울시 종로구 평창동,서울시,11,종로구,11110,평창동,1111018300
1111011300,서울시 종로구 필운동,서울시,11,종로구,11110,필운동,1111011300
1111018100,서울시 종로구 행촌동,서울시,11,종로구,11110,행촌동,1111018100
1111016900,서울시 종로구 혜화동,서울시,11,종로구,11110,혜화동,1111016900
1111017900,서울시 종로구 홍파동,서울시,11,종로구,11110,홍파동,1111017900
1111016200,서울시 종로구 효제동,서울시,11,종로구,11110,효제동,1111016200
1114014600,서울시 중구 광희동2가,서울시,11,중구,11140,광희동2가,1114014600
1114011800,서울시 중구 남대문로5가,서울시,11,중구,11140,남대문로5가,1114011800
1114012900,서울시 중구 남산동2가,서울시,11,중구,11140,남산동2가,1114012900
1114011200,서울시 중구 남창동,서울시,11,중구,11140,남창동,1114011200
1114017300,서울시 중구 만리동1가,서울시,11,중구,11140,만리동1가,1114017300
1114017400,서울시 중구 만리동2가,서울시,11,중구,11140,만리동2가,1114017400
1114016400,서울시 중구 무학동,서울시,11,중구,11140,무학동,1114016400
1114013600,서울시 중구 묵정동,서울시,11,중구,11140,묵정동,1114013600
1114015700,서울시 중구 산림동,서울시,11,중구,11140,산림동,1114015700
1114016800,서울시 중구 순화동,서울시,11,중구,11140,순화동,1114016800
1114016200,서울시 중구 신당동,서울시,11,중구,11140,신당동,1114016200
1114014200,서울시 중구 예장동,서울시,11,중구,11140,예장동,1114014200
1114015400,서울시 중구 오장동,서울시,11,중구,11140,오장동,1114015400
1114015100,서울시 중구 을지로5가,서울시,11,중구,11140,을지로5가,1114015100
1114014800,서울시 중구 을지로6가,서울시,11,중구,11140,을지로6가,1114014800
1114013400,서울시 중구 인현동2가,서울시,11,중구,11140,인현동2가,1114013400
1114015600,서울시 중구 입정동,서울시,11,중구,11140,입정동,1114015600
1114014300,서울시 중구 장충동1가,서울시,11,중구,11140,장충동1가,1114014300
1114014400,서울시 중구 장충동2가,서울시,11,중구,11140,장충동2가,1114014400
1114016700,서울시 중구 정동,서울시,11,중구,11140,정동,1114016700
1114015200,서울시 중구 주교동,서울시,11,중구,11140,주교동,1114015200
1114017100,서울시 중구 중림동,서울시,11,중구,11140,중림동,1114017100
1114013200,서울시 중구 충무로4가,서울시,11,중구,11140,충무로4가,1114013200
1114013300,서울시 중구 충무로5가,서울시,11,중구,11140,충무로5가,1114013300
1114013700,서울시 중구 필동1가,서울시,11,중구,11140,필동1가,1114013700
1114013900,서울시 중구 필동3가,서울시,11,중구,11140,필동3가,1114013900
1114016500,서울시 중구 황학동,서울시,11,중구,11140,황학동,1114016500
1114012100,서울시 중구 회현동1가,서울시,11,중구,11140,회현동1가,1114012100
1114012200,서울시 중구 회현동2가,서울시,11,중구,11140,회현동2가,1114012200
1114016300,서울시 중구 흥인동,서울시,11,중구,11140,흥인동,1114016300
1126010500,서울시 중랑구 망우동,서울시,11,중랑구,11260,망우동,1126010500
1126010100,서울시 중랑구 면목동,서울시,11,중랑구,11260,면목동,1126010100
