date,cortarNo,py,change
2017-10,47850,277.7422924901186,5.235802161186509
2017-09,47850,263.92376623376623,-21.92887769584566
2017-08,47850,338.0555555555556,19.409997218057008
2017-07,47850,283.10490196078433,-3.141355988144867
2017-06,47850,292.2866666666667,4.647637991049236
2017-05,47850,279.30555555555554,2.830967132660356
2017-04,47850,271.61619047619047,-2.3272858035737087
2017-03,47850,278.0880952380952,-22.12548869719615
2017-02,47850,357.09770833333334,4.966478216352077
2017-01,47850,340.20166666666665,12.795992905748532
2016-12,47850,301.60793650793653,-7.626481189795586
2016-11,47850,326.5090909090909,9.539664456360363
2016-10,47850,298.07384615384615,-1.4088711729285164
2016-09,47850,302.33333333333337,5.129452038080906
2016-08,47850,287.58195488721805,-7.518117669815794
2016-07,47850,310.96031746031747,12.99754299381355
2016-06,47850,275.1921052631579,8.98157725386184
2016-05,47850,252.5125,-30.233120359178034
2016-04,47850,361.9375,27.76593664132221
2016-03,47850,283.2816864295125,4.673612426227058
2016-02,47850,270.6333333333333,-21.519232058471825
2016-01,47850,344.8403225806452,12.748230789326453
2015-12,47850,305.8498746867168,15.789809424620138
2015-11,47850,264.14230769230767,-10.72232537682728
2015-10,47850,295.86602564102566,0.704636374248202
2015-09,47850,293.79583333333335,-6.369841185531399
2015-08,47850,313.7833333333333,10.21174463530079
2015-07,47850,284.70952380952383,8.574022790212021
2015-06,47850,262.2261904761905,-10.82663416708558
2015-05,47850,294.06335403726706,-7.230239449110676
2015-04,47850,316.98190476190473,3.7121044729611086
2015-03,47850,305.6363636363636,-3.3535438710805665
2015-02,47850,316.2416666666667,10.91386495201101
2015-01,47850,285.1236559139785,8.54193334272184
2014-12,47850,262.68525641025644,-12.545003273045586
2014-11,47850,300.3662068965517,-8.144060596200086
2014-10,47850,326.9970443349754,13.796495567441092
2014-09,47850,287.3524731182796,-4.390064842416185
2014-08,47850,300.5466666666667,3.51872174442045
2014-07,47850,290.33073593073595,7.7368966971675945
2014-06,47850,269.48125,-5.42200321883376
2014-05,47850,284.9301731601732,-0.4204893429031298
2014-04,47850,286.1333333333333,7.465538261822524
2014-03,47850,266.25589743589745,-4.800166142597551
2014-02,47850,279.68105263157895,-0.8329780074986082
2014-01,47850,282.03030303030306,15.763123419963643
2013-12,47850,243.62706766917296,-12.612844241235399
2013-11,47850,278.79047619047617,-3.553564993565006
2013-10,47850,289.0625,8.626688485805879
2013-09,47850,266.10633540372675,5.113894534573693
2013-08,47850,253.16,2.6838017566100048
2013-07,47850,246.5432674571805,-5.999559253308339
2013-06,47850,262.278841991342,10.974619412794805
2013-05,47850,236.3412854030501,10.912245001309163
2013-04,47850,213.08854166666669,-17.638188637001818
2013-03,47850,258.72250517598343,3.781373546304967
2013-02,47850,249.2957033957034,6.4992040100501525
2013-01,47850,234.0822222222222,1.0966749444685897
2012-12,47850,231.54294871794872,-9.318829908652226
2012-11,47850,255.3374074074074,14.98955923901082
2012-10,47850,222.05268817204302,-2.6027195857866503
2012-09,47850,227.9865384615385,2.3738385547995122
2012-08,47850,222.7,4.982911403060775
2012-07,47850,212.12976190476192,1.977239809493092
2012-06,47850,208.0167714884696,-2.588492534454301
2012-05,47850,213.54435107376284,0.107405818998485
2012-04,47850,213.3152380952381,3.092516198558326
2012-03,47850,206.91631746031743,0.469347857677449
2012-02,47850,205.94969696969696,6.5599349818805885
2012-01,47850,193.27122994652404,-2.804159944924589
2011-12,47850,198.84722415795585,-0.6987073294266399
2011-11,47850,200.24636015325672,9.8866666357744
2011-10,47850,182.22989766081872,-8.97755453579454
2011-09,47850,200.20325396825396,1.5918422414504807
2011-08,47850,197.06626984126984,5.911020772428555
2011-07,47850,186.06776556776555,5.677926447142645
2011-06,47850,176.07060606060605,-7.611477787126408
2011-05,47850,190.57627705627706,4.190265922241787
2011-04,47850,182.9117867867868,2.890452328875792
2011-03,47850,177.77333333333334,1.3095181559495517
2011-02,47850,175.47545045045044,7.673559868767077
2011-01,47850,162.9698606271777,-44.568074616606225
2024-08,47840,294.0,-2.0000000000000018
2024-07,47840,300.0,-11.373707533234857
2024-05,47840,338.5,-19.148089171974526
2023-10,47840,418.6666666666667,-3.6440352896049077
2023-09,47840,434.5,52.99295774647887
2023-08,47840,284.0,-12.88343558282209
2022-09,47840,326.0,-11.653116531165308
2022-08,47840,369.0,-13.684210526315788
2022-02,47840,427.5,-13.636363636363635
2022-01,47840,495.0,41.83381088825215
2021-09,47840,349.0,194.51476793248946
2021-06,47840,118.5,-56.27306273062731
2021-02,47840,271.0,-46.01593625498008
2020-12,47840,502.0,85.23985239852398
2020-10,47840,271.0,0.0
2020-08,47840,271.0,10.162601626016254
2020-07,47840,246.0,-26.347305389221553
2020-04,47840,334.0,14.188034188034182
2020-02,47840,292.5,16.999999999999993
2020-01,47840,250.0,-50.199203187250994
2019-12,47840,502.0,2.763561924257929
2019-11,47840,488.5,33.835616438356176
2019-10,47840,365.0,69.76744186046511
2019-09,47840,215.0,-49.411764705882355
2019-08,47840,425.0,13.636363636363647
2019-06,47840,374.0,-13.52601156069364
2019-05,47840,432.5,47.61092150170649
2019-03,47840,293.0,26.83982683982684
2019-02,47840,231.0,1.538461538461533
2019-01,47840,227.5,-53.333333333333336
2018-12,47840,487.5,8.897989575577059
2018-11,47840,447.6666666666667,61.031175059952034
2018-10,47840,278.0,35.60975609756098
2018-09,47840,205.0,0.0
2018-07,47840,205.0,-57.023060796645694
2018-04,47840,477.0,5.530973451327426
2018-01,47840,452.0,32.357247437774525
2017-11,47840,341.5,2.8614457831325213
2017-07,47840,332.0,-23.678160919540225
2017-05,47840,435.0,43.0921052631579
2017-04,47840,304.0,-31.376975169300223
2017-02,47840,443.0,91.77489177489177
2017-01,47840,231.0,-29.141104294478527
2016-12,47840,326.0,10.88435374149659
2016-11,47840,294.0,5.755395683453246
2016-09,47840,278.0,-44.62151394422311
2016-06,47840,502.0,1.4141414141414232
2016-04,47840,495.0,-1.3944223107569709
2016-03,47840,502.0,87.874251497006
2015-11,47840,267.2,-11.22923588039868
2015-10,47840,301.0,3.6144578313253017
2015-08,47840,290.5,-6.591639871382638
2015-05,47840,311.0,27.98353909465021
2015-04,47840,243.0,19.704433497536943
2015-03,47840,203.0,-10.176991150442483
2015-02,47840,226.0,0.0
2014-08,47840,226.0,-24.916943521594682
2014-03,47840,301.0,-9.880239520958078
2014-01,47840,334.0,10.963455149501655
2013-09,47840,301.0,17.578125
2013-08,47840,256.0,-16.065573770491802
2013-07,47840,305.0,68.50828729281768
2013-04,47840,181.0,-1.9855595667869985
2013-03,47840,184.66666666666666,22.29580573951435
2012-12,47840,151.0,-33.77192982456141
2012-10,47840,228.0,32.558139534883715
2012-08,47840,172.0,-21.100917431192656
2012-06,47840,218.0,20.441988950276247
2011-11,47840,181.0,52.742616033755276
2011-09,47840,118.5,82.3076923076923
2011-08,47840,65.0,-57.92880258899677
2011-05,47840,154.5,-45.598591549295776
2011-03,47840,284.0,22.413793103448263
2024-12,47830,232.0,-56.79702048417133
2024-11,47830,537.0,72.94685990338164
2024-10,47830,310.5,-32.29393807239425
2024-09,47830,458.6,57.45922746781116
2024-08,47830,291.25,-29.136253041362526
2024-07,47830,411.0,-10.652173913043484
2024-06,47830,460.0,15.736505032021952
2024-05,47830,397.4545454545455,-1.3760433115271753
2024-04,47830,403.0,-0.5920078934385731
2024-03,47830,405.4,193.768115942029
2024-02,47830,138.0,-72.88801571709233
2024-01,47830,509.0,-31.540013449899128
2023-12,47830,743.5,73.31002331002333
2023-11,47830,429.0,57.57575757575757
2023-10,47830,272.25,-6.120689655172418
2023-05,47830,290.0,0.5199306759098743
2023-03,47830,288.5,33.56481481481482
2023-01,47830,216.0,-42.32309746328438
2022-12,47830,374.5,13.829787234042556
2022-11,47830,329.0,151.14503816793894
2022-08,47830,131.0,-65.11318242343542
2022-07,47830,375.5,-12.266355140186914
2022-06,47830,428.0,895.3488372093024
2022-05,47830,43.0,-88.26739427012278
2022-04,47830,366.5,40.24234693877553
2022-03,47830,261.3333333333333,23.854660347551327
2022-02,47830,211.0,-32.154340836012864
2022-01,47830,311.0,119.7879858657244
2021-12,47830,141.5,-46.40151515151515
2021-11,47830,264.0,-41.65745856353591
2021-10,47830,452.5,26.75070028011204
2021-09,47830,357.0,17.305585980284775
2021-07,47830,304.3333333333333,-10.49019607843138
2021-05,47830,340.0,12.149532710280386
2021-04,47830,303.16666666666663,-6.71794871794873
2021-03,47830,325.0,24.282982791587003
2021-02,47830,261.5,-18.025078369905955
2021-01,47830,319.0,60.30150753768844
2020-11,47830,199.0,-18.21917808219179
2020-10,47830,243.33333333333334,-6.048906048906044
2020-09,47830,259.0,-39.62703962703963
2020-08,47830,429.0,49.4773519163763
2020-07,47830,287.0,9.961685823754785
2020-06,47830,261.0,-9.999999999999998
2020-05,47830,290.0,-15.820029027576199
2020-04,47830,344.5,10.593900481540942
2020-03,47830,311.5,28.719008264462808
2020-02,47830,242.0,1.2552301255230214
2020-01,47830,239.0,-22.149837133550488
2019-11,47830,307.0,-4.95356037151703
2019-10,47830,323.0,-19.35081148564295
2019-09,47830,400.5,-7.2916666666666625
2019-08,47830,432.0,136.0655737704918
2019-07,47830,183.0,-36.89655172413793
2019-06,47830,290.0,-3.3333333333333326
2019-05,47830,300.0,-0.33222591362126463
2019-04,47830,301.0,-14.730878186968843
2019-03,47830,353.0,13.141025641025639
2019-02,47830,312.0,-5.167173252279634
2019-01,47830,329.0,-12.032085561497329
2018-12,47830,374.0,23.84105960264902
2018-11,47830,302.0,26.35983263598327
2018-10,47830,239.0,14.765906362545023
2018-09,47830,208.25,-39.98559077809798
2018-08,47830,347.0,5.4711246200607855
2018-07,47830,329.0,22.589659990684673
2018-06,47830,268.375,6.709741550695836
2018-05,47830,251.5,-42.18390804597701
2018-04,47830,435.0,40.77669902912622
2018-03,47830,309.0,0.32467532467532756
2018-02,47830,308.0,54.773869346733676
2018-01,47830,199.0,-49.42820838627701
2017-12,47830,393.5,29.86798679867986
2017-11,47830,303.0,10.18181818181818
2017-10,47830,275.0,0.73260073260073
2017-09,47830,273.0,-4.210526315789476
2017-08,47830,285.0,24.183006535947715
2017-07,47830,229.5,-30.243161094224924
2017-06,47830,329.0,0.9202453987730008
2017-05,47830,326.0,12.413793103448278
2017-04,47830,290.0,-22.459893048128343
2017-03,47830,374.0,12.143928035982011
2017-02,47830,333.5,58.8095238095238
2016-12,47830,210.0,-19.23076923076923
2016-09,47830,260.0,-25.201380897583437
2016-08,47830,347.6,-1.87720536344389
2016-07,47830,354.25,24.589683470105484
2016-06,47830,284.33333333333337,-7.3329712112982115
2016-05,47830,306.83333333333337,38.995847489618754
2016-04,47830,220.75,-19.18852959121414
2016-03,47830,273.16666666666663,7.281950580919627
2016-02,47830,254.625,-21.1687306501548
2016-01,47830,323.0,-12.584573748308525
2015-12,47830,369.5,44.4770283479961
2015-11,47830,255.75,813.3928571428571
2015-10,47830,28.0,-91.93083573487031
2015-09,47830,347.0,-0.2873563218390829
2015-07,47830,348.0,9.894736842105267
2015-06,47830,316.6666666666667,-9.523809523809524
2015-05,47830,350.0,7.559926244622006
2015-04,47830,325.4,21.758652946679135
2015-03,47830,267.25,-22.27338826951043
2015-02,47830,343.83333333333337,51.24633431085046
2015-01,47830,227.33333333333334,56.24284077892325
2014-12,47830,145.5,-37.62057877813505
2014-11,47830,233.25,-43.10975609756098
2014-10,47830,410.0,33.11688311688312
2014-09,47830,308.0,9.219858156028371
2014-08,47830,282.0,19.914953933380588
2014-07,47830,235.16666666666666,-15.710872162485067
2014-06,47830,279.0,96.75599435825104
2014-05,47830,141.8,-41.161825726141075
2014-04,47830,241.0,35.3932584269663
2014-03,47830,178.0,-22.185792349726775
2014-02,47830,228.75,47.58064516129033
2014-01,47830,155.0,-39.15603532875368
2013-12,47830,254.75,35.74600355239787
2013-11,47830,187.66666666666666,-10.314615690959783
2013-10,47830,209.25,-1.4521193092621676
2013-09,47830,212.33333333333334,42.985409652076335
2013-08,47830,148.5,-18.40659340659341
2013-07,47830,182.0,-1.6216216216216162
2013-06,47830,185.0,-14.51675009626493
2013-05,47830,216.41666666666669,-4.451802796173654
2013-04,47830,226.5,19.525065963060694
2013-03,47830,189.5,-10.083036773428233
2013-02,47830,210.75,8.634020618556693
2013-01,47830,194.0,64.40677966101696
2012-12,47830,118.0,-51.199338296112494
2012-11,47830,241.8,28.503100088573973
2012-10,47830,188.16666666666666,-18.099383387740296
2012-09,47830,229.75,53.936348408710224
2012-08,47830,149.25,22.336065573770504
2012-07,47830,122.0,-33.78561736770692
2012-06,47830,184.25,-1.9946808510638347
2012-05,47830,188.0,-16.722037652270206
2012-04,47830,225.75,-5.543933054393301
2012-03,47830,239.0,92.74193548387098
2012-02,47830,124.0,-37.94829024186822
2012-01,47830,199.83333333333331,3.540587219343694
2011-12,47830,193.0,25.121555915721228
2011-11,47830,154.25,-11.688931297709937
2011-10,47830,174.66666666666669,51.88405797101452
2011-09,47830,115.0,-35.39325842696629
2011-08,47830,178.0,47.412008281573506
2011-06,47830,120.75,-31.000000000000007
2011-05,47830,175.0,18.376550169109372
2011-04,47830,147.83333333333331,-7.507820646506791
2011-03,47830,159.83333333333334,3.7878787878787845
2011-02,47830,154.0,-10.85383502170767
2011-01,47830,172.75,-67.34404536862004
2024-08,47820,529.0,-8.477508650519027
2024-06,47820,578.0,323.4432234432235
2024-01,47820,136.5,-75.66844919786097
2023-12,47820,561.0,10.869565217391308
2023-10,47820,506.0,311.38211382113826
2023-09,47820,123.0,-79.90196078431373
2023-08,47820,612.0,63.19999999999999
2023-06,47820,375.0,-13.793103448275868
2023-03,47820,435.0,-22.459893048128343
2023-02,47820,561.0,-4.915254237288136
2022-11,47820,590.0,35.321100917431195
2022-10,47820,436.0,1221.2121212121212
2022-07,47820,33.0,-91.00817438692098
2022-05,47820,367.0,147.97297297297297
2022-03,47820,148.0,-18.681318681318682
2022-02,47820,182.0,-63.67265469061876
2021-11,47820,501.0,-8.241758241758246
2021-08,47820,546.0,22.216004476776718
2021-05,47820,446.75,-20.365418894830654
2021-04,47820,561.0,0.0
2021-03,47820,561.0,38.09230769230769
2021-02,47820,406.25,-0.036909448818889246
2021-01,47820,406.4,-23.46516007532957
2020-12,47820,531.0,52.80575539568346
2020-11,47820,347.5,-32.65503875968992
2020-10,47820,516.0,-3.4611786716557513
2020-08,47820,534.5,59.55223880597016
2020-07,47820,335.0,-34.055118110236215
2020-06,47820,508.0,33.68421052631578
2020-05,47820,380.0,-26.356589147286826
2020-03,47820,516.0,3.822937625754519
2020-02,47820,497.0,-6.578947368421051
2020-01,47820,532.0,3.100775193798455
2019-12,47820,516.0,19.999999999999996
2019-10,47820,430.0,2.969348659003823
2019-09,47820,417.6,14.150341685649192
2019-08,47820,365.83333333333337,-10.16983834663392
2019-07,47820,407.25,18.386627906976738
2019-06,47820,344.0,-3.9553280595625906
2019-05,47820,358.1666666666667,-2.4069028156221584
2019-04,47820,367.0,-26.08257804632427
2019-03,47820,496.5,20.95006090133984
2019-02,47820,410.5,-7.890800299177259
2019-01,47820,445.66666666666663,4.924465371787323
2018-12,47820,424.75,5.856697819314638
2018-11,47820,401.25,-3.0406766008860386
2018-10,47820,413.83333333333337,-2.856025039123622
2018-09,47820,426.0,-8.387096774193548
2018-08,47820,465.0,528.3783783783784
2018-07,47820,74.0,-86.73835125448028
2018-04,47820,558.0,381.03448275862075
2018-01,47820,116.0,-71.91283292978208
2017-12,47820,413.0,220.15503875968992
2017-08,47820,129.0,-70.54794520547945
2017-07,47820,438.0,243.52941176470586
2017-06,47820,127.5,-39.28571428571429
2017-01,47820,210.0,-28.57142857142857
2016-11,47820,294.0,19.028340080971653
2016-08,47820,247.0,-48.755186721991706
2016-06,47820,482.0,429.67032967032964
2016-03,47820,91.0,-45.50898203592815
2015-11,47820,167.0,6.709265175718859
2015-10,47820,156.5,34.91379310344826
2015-06,47820,116.0,-51.66666666666666
2015-05,47820,240.0,15.384615384615374
2015-03,47820,208.0,163.2911392405063
2014-12,47820,79.0,-61.6504854368932
2014-11,47820,206.0,-3.738317757009346
2014-06,47820,214.0,-11.203319502074693
2014-05,47820,241.0,41.76470588235295
2014-03,47820,170.0,57.40740740740742
2013-12,47820,108.0,-5.676855895196509
2013-11,47820,114.5,-31.437125748502993
2013-10,47820,167.0,2.4539877300613577
2013-04,47820,163.0,10.135135135135132
2013-03,47820,148.0,-19.999999999999996
2012-11,47820,185.0,44.53125
2012-03,47820,128.0,-22.424242424242426
2011-09,47820,165.0,83.33333333333333
2011-07,47820,90.0,-46.26865671641791
2011-05,47820,167.5,22.262773722627728
2011-03,47820,137.0,-63.94736842105263
2024-11,47770,380.0,50.19762845849802
2024-10,47770,253.0,-46.81149264190609
2024-08,47770,475.6666666666667,-2.9251700680272053
2024-05,47770,490.0,25.0
2024-03,47770,392.0,64.01673640167364
2023-10,47770,239.0,-35.40540540540541
2023-07,47770,370.0,1093.5483870967741
2023-03,47770,31.0,-92.15189873417722
2022-07,47770,395.0,-21.471172962226635
2022-06,47770,503.0,272.5925925925926
2022-05,47770,135.0,-75.97864768683273
2021-09,47770,562.0,64.08759124087591
2021-07,47770,342.5,-24.972617743702084
2021-03,47770,456.5,35.863095238095234
2020-11,47770,336.0,-31.983805668016196
2020-05,47770,494.0,2252.3809523809527
2020-02,47770,21.0,-95.39473684210526
2019-09,47770,456.0,50.9933774834437
2019-07,47770,302.0,-35.88110403397028
2019-06,47770,471.0,-0.8421052631578996
2019-05,47770,475.0,0.849256900212314
2019-03,47770,471.0,43.59756097560976
2019-02,47770,328.0,-32.51028806584362
2019-01,47770,486.0,8.603351955307259
2018-08,47770,447.5,134.29319371727752
2018-02,47770,191.0,-38.12095032397409
2018-01,47770,308.6666666666667,-20.137990513152214
2017-12,47770,386.5,-6.642512077294683
2017-09,47770,414.0,47.33096085409252
2017-08,47770,281.0,-0.7067137809187329
2017-04,47770,283.0,71.51515151515152
2017-03,47770,165.0,5.769230769230771
2017-02,47770,156.0,-68.29268292682926
2016-12,47770,492.0,1.2345679012345734
2016-10,47770,486.0,18.248175182481763
2016-09,47770,411.0,-16.913746630727765
2016-06,47770,494.6666666666667,57.5371549893843
2016-05,47770,314.0,-15.742397137745979
2016-04,47770,372.6666666666667,-19.753086419753075
2016-02,47770,464.4,39.250374812593705
2016-01,47770,333.5,-10.228802153432037
2015-12,47770,371.5,26.360544217687078
2015-11,47770,294.0,4.62633451957295
2015-10,47770,281.0,33.17535545023698
2015-09,47770,211.0,-25.441696113074208
2015-07,47770,283.0,89.29765886287626
2015-06,47770,149.5,10.74074074074074
2015-01,47770,135.0,-36.32075471698113
2014-12,47770,212.0,0.952380952380949
2014-10,47770,210.0,-0.4739336492891044
2014-09,47770,211.0,-14.574898785425106
2014-02,47770,247.0,78.98550724637681
2011-01,47770,138.0,-42.97520661157025
2023-02,47760,242.0,22.842639593908622
2022-05,47760,197.0,-18.595041322314053
2021-09,47760,242.0,-12.318840579710145
2020-07,47760,276.0,173.2673267326733
2011-01,47760,101.0,-20.472440944881885
2024-12,47750,127.0,0.0
2024-11,47750,127.0,-42.533936651583716
2024-04,47750,221.0,-43.765903307888046
2022-11,47750,393.0,88.03827751196171
2022-05,47750,209.0,-61.00746268656716
2022-01,47750,536.0,322.0472440944882
2021-12,47750,127.0,-69.76190476190476
2021-03,47750,420.0,3.960396039603964
2021-02,47750,404.0,308.080808080808
2020-09,47750,99.0,-75.4950495049505
2020-05,47750,404.0,-11.693989071038246
2020-04,47750,457.5,268.9516129032258
2019-12,47750,124.0,-12.676056338028175
2019-11,47750,142.0,-69.39655172413794
2019-09,47750,464.0,2.882483370288247
2019-07,47750,451.0,-19.46428571428571
2019-05,47750,560.0,143.213897937025
2019-04,47750,230.25,-26.32
2019-02,47750,312.5,-15.540540540540537
2019-01,47750,370.0,142.62295081967213
2017-10,47750,152.5,-7.012195121951215
2017-09,47750,164.0,-41.637010676156585
2017-05,47750,281.0,-34.4988344988345
2017-04,47750,429.0,316.50485436893206
2017-02,47750,103.0,-41.142857142857146
2016-07,47750,175.0,27.11864406779658
2015-05,47750,137.66666666666669,-30.820770519262975
2015-04,47750,199.0,2.577319587628857
2015-03,47750,194.0,19.753086419753085
2015-01,47750,162.0,0.0
2014-12,47750,162.0,24.615384615384617
2014-11,47750,130.0,-8.771929824561408
2014-04,47750,142.5,-37.63676148796499
2013-10,47750,228.5,57.586206896551715
2013-03,47750,145.0,9.022556390977442
2013-02,47750,133.0,-8.275862068965523
2012-11,47750,145.0,0.0
2012-04,47750,145.0,16.93548387096775
2012-01,47750,124.0,49.39759036144578
2011-08,47750,83.0,-29.059829059829056
2011-07,47750,117.0,0.8620689655172376
2011-05,47750,116.0,-12.781954887218049
2011-03,47750,133.0,11.45251396648046
2011-01,47750,119.33333333333333,-41.21510673234812
2024-12,47730,203.0,-54.6875
2023-12,47730,448.0,60.00000000000001
2023-10,47730,280.0,-48.43462246777164
2023-06,47730,543.0,33.74384236453203
2023-05,47730,406.0,-15.416666666666668
2023-03,47730,480.0,-22.580645161290324
2023-01,47730,620.0,-0.8000000000000007
2021-10,47730,625.0,300.64102564102564
2021-04,47730,156.0,-48.852459016393446
2021-03,47730,305.0,11.111111111111116
2020-08,47730,274.5,-11.165048543689316
2019-12,47730,309.0,-11.882129277566545
2019-08,47730,350.6666666666667,26.1390887290168
2019-05,47730,278.0,-37.387387387387385
2019-04,47730,444.0,45.57377049180329
2019-03,47730,305.0,13.94769613947695
2019-02,47730,267.6666666666667,0.43777360850532077
2019-01,47730,266.5,-13.754045307443363
2018-12,47730,309.0,-28.13953488372093
2018-10,47730,430.0,40.98360655737705
2018-08,47730,305.0,38.009049773755656
2018-06,47730,221.0,-48.6046511627907
2018-04,47730,430.0,45.27027027027026
2017-12,47730,296.0,-37.552742616033754
2017-11,47730,474.0,120.46511627906975
2017-09,47730,215.0,-39.719626168224295
2017-08,47730,356.6666666666667,39.86928104575165
2017-07,47730,255.0,-22.883064516129036
2017-06,47730,330.6666666666667,-0.40160642570280514
2017-04,47730,332.0,-22.248243559718972
2017-03,47730,427.0,29.78723404255319
2017-02,47730,329.0,13.644214162348867
2017-01,47730,289.5,1.936619718309851
2016-12,47730,284.0,22.943722943722932
2016-10,47730,231.0,-12.83018867924528
2016-08,47730,265.0,19.909502262443436
2016-07,47730,221.0,-44.33249370277078
2016-04,47730,397.0,351.1363636363637
2016-02,47730,88.0,-67.08229426433915
2015-11,47730,267.3333333333333,-0.619578686493194
2015-10,47730,269.0,10.699588477366252
2015-07,47730,243.0,55.769230769230774
2015-06,47730,156.0,-43.42701722574795
2015-05,47730,275.75,14.182194616977227
2015-04,47730,241.5,43.75
2015-03,47730,168.0,9.80392156862746
2015-01,47730,153.0,-38.800000000000004
2014-08,47730,250.0,-5.660377358490565
2014-07,47730,265.0,31.188118811881193
2014-04,47730,202.0,-7.339449541284404
2014-01,47730,218.0,13.541666666666675
2013-12,47730,192.0,48.837209302325576
2013-10,47730,129.0,-62.60869565217391
2013-06,47730,345.0,64.28571428571428
2013-02,47730,210.0,12.299465240641716
2012-12,47730,187.0,-15.384615384615385
2012-11,47730,221.0,-9.053497942386834
2012-10,47730,243.0,0.0
2012-08,47730,243.0,-8.301886792452828
2012-06,47730,265.0,63.58024691358024
2012-03,47730,162.0,-11.71662125340599
2012-02,47730,183.5,-24.485596707818935
2012-01,47730,243.0,8.968609865470857
2011-12,47730,223.0,7.469879518072298
2011-11,47730,207.5,38.33333333333333
2011-10,47730,150.0,-43.18181818181818
2011-08,47730,264.0,112.9032258064516
2011-07,47730,124.0,0.0
2011-04,47730,124.0,-37.688442211055275
2011-02,47730,199.0,35.37414965986394
2011-01,47730,147.0,-70.91412742382272
2025-01,47290,505.4,6.656265041521392
2024-12,47290,473.8587084436599,8.536200244381064
2024-11,47290,436.59047154471546,-0.18766301365146232
2024-10,47290,437.4113308302044,-1.5175957322430378
2024-09,47290,444.15175896900035,0.34811357413659927
2024-08,47290,442.6109701014595,12.723483977350769
2024-07,47290,392.6519607843137,-14.984399976195329
2024-06,47290,461.858718487395,-0.16598770634396187
2024-05,47290,462.6266218058671,0.6011128686988165
2024-04,47290,459.8623301609712,-5.1795489425935815
2024-03,47290,484.9822216966257,11.250543459656615
2024-02,47290,435.9369461170295,1.824417817240187
2024-01,47290,428.1261366006256,-6.259523677317436
2023-12,47290,456.71427476737824,-0.4005318850847206
2023-11,47290,458.5509174009174,-14.236867491563155
2023-10,47290,534.6713721724285,16.47193347817817
2023-09,47290,459.0559770114943,-12.610034605851705
2023-08,47290,525.2959821428572,14.527904169927641
2023-07,47290,458.6620055174184,-4.1547758229401826
2023-06,47290,478.5444548286605,7.53715578063292
2023-05,47290,445.00382342718115,-4.601642048830568
2023-04,47290,466.4690598290598,1.4104305777455028
2023-03,47290,459.981342324984,5.023406611442582
2023-02,47290,437.97983436853,3.979861743079516
2023-01,47290,421.2160191660191,-4.249603232362997
2022-12,47290,439.91046866177305,-10.602391209375428
2022-11,47290,492.08303735737945,4.3281659295610675
2022-10,47290,471.6684444444444,-17.254164634526724
2022-09,47290,570.020765832106,7.261500240400109
2022-08,47290,531.4309090909092,-9.839846763720306
2022-07,47290,589.4299089068826,10.528801277436074
2022-06,47290,533.2817348008386,-7.26718418073048
2022-05,47290,575.0733762254902,12.17647114386693
2022-04,47290,512.6506212590299,0.5277544874643603
2022-03,47290,509.95928823114866,-3.7507495975989014
2022-02,47290,529.8319582740635,2.2363794637416
2022-01,47290,518.2420984126984,8.887457588652193
2021-12,47290,475.9428770671449,-11.464134706926322
2021-11,47290,537.570707070707,-9.435458608011693
2021-10,47290,593.5774628879892,16.627023493337244
2021-09,47290,508.9536242189183,-5.089059009208041
2021-08,47290,536.2433655233656,-11.31866443737688
2021-07,47290,604.6857121865204,21.832715393558487
2021-06,47290,496.32457934898105,-11.792408288064193
2021-05,47290,562.6778486027081,1.5100346671812703
2021-04,47290,554.3076115061409,11.556225023741762
2021-03,47290,496.8863112642718,9.350745611181587
2021-02,47290,454.3968205128205,-1.2475756969213991
2021-01,47290,460.1373826714801,-8.033777907227236
2020-12,47290,500.33302684469015,1.735903902540037
2020-11,47290,491.79592223802746,-9.549894534090953
2020-10,47290,543.720673076923,6.902829386340725
2020-09,47290,508.6120509607352,17.215473451358697
2020-08,47290,433.9120390720391,-13.201923568867047
2020-07,47290,499.90974099099094,-0.6159098428818677
2020-06,47290,503.0078156379703,16.31802390766812
2020-05,47290,432.4418510043224,-3.039720746922636
2020-04,47290,445.99897435897435,-2.3665238419600665
2020-03,47290,456.8094796061885,4.973678006230475
2020-02,47290,435.1657370517928,-4.8598551343689405
2020-01,47290,457.39444444444445,-7.101038040321717
2019-12,47290,492.3568948412698,21.228521329097006
2019-11,47290,406.13948717948716,-8.8643822173609
2019-10,47290,445.64298466505244,-2.770542793558406
2019-09,47290,458.34153297682707,-7.017277501795149
2019-08,47290,492.9319347319347,1.811112531499215
2019-07,47290,484.16319444444446,11.75238105293268
2019-06,47290,433.24642381902856,-4.0605238366913765
2019-05,47290,451.58306168104826,1.3130016110365128
2019-04,47290,445.73061157024796,2.857254773465945
2019-03,47290,433.3487341772152,1.7609885905068845
2019-02,47290,425.8495718050066,9.231866988004533
2019-01,47290,389.8583660130719,-2.389016505851216
2018-12,47290,399.40010033444815,-7.1995725307613885
2018-11,47290,430.3860566448801,6.510949900979268
2018-10,47290,404.07681749622924,6.357246065538624
2018-09,47290,379.92410714285717,-7.346811617138648
2018-08,47290,410.04968503937005,-2.6448226804856256
2018-07,47290,421.18939775910366,4.320754860234333
2018-06,47290,403.74458402203857,-11.237782394622453
2018-05,47290,454.86085737179485,25.75452599452255
2018-04,47290,361.7053571428571,-19.168886242782357
