지역코드	시도	시군구	읍면동	읍면동
4611010300	46	46110	4611010300	전라남도 목포시 연산동
4611016400	46	46110	4611016400	전라남도 목포시 옥암동
4611010100	46	46110	4611010100	전라남도 목포시 용당동
4611015900	46	46110	4611015900	전라남도 목포시 용해동
4611015700	46	46110	4611015700	전라남도 목포시 죽교동
4611014600	46	46110	4611014600	전라남도 목포시 항동
4611014500	46	46110	4611014500	전라남도 목포시 해안동4가
4684025000	46	46840	4684025000	전라남도 무안군 무안읍
4684025600	46	46840	4684025600	전라남도 무안군 삼향읍
4684025300	46	46840	4684025300	전라남도 무안군 일로읍
4684033000	46	46840	4684033000	전라남도 무안군 청계면
4684036000	46	46840	4684036000	전라남도 무안군 해제면
4678025300	46	46780	4678025300	전라남도 보성군 벌교읍
4678025000	46	46780	4678025000	전라남도 보성군 보성읍
4678039000	46	46780	4678039000	전라남도 보성군 회천면
4615010900	46	46150	4615010900	전라남도 순천시 가곡동
4615011600	46	46150	4615011600	전라남도 순천시 남정동
4615011300	46	46150	4615011300	전라남도 순천시 덕암동
4615012700	46	46150	4615012700	전라남도 순천시 덕월동
4615012200	46	46150	4615012200	전라남도 순천시 동외동
4615010700	46	46150	4615010700	전라남도 순천시 매곡동
4615011200	46	46150	4615011200	전라남도 순천시 생목동
4615032000	46	46150	4615032000	전라남도 순천시 서면
4615010800	46	46150	4615010800	전라남도 순천시 석현동
4615011400	46	46150	4615011400	전라남도 순천시 연향동
4615012600	46	46150	4615012600	전라남도 순천시 오천동
4615010400	46	46150	4615010400	전라남도 순천시 옥천동
4615013200	46	46150	4615013200	전라남도 순천시 왕지동
4615011000	46	46150	4615011000	전라남도 순천시 용당동
4615011700	46	46150	4615011700	전라남도 순천시 인제동
4615011800	46	46150	4615011800	전라남도 순천시 저전동
4615011100	46	46150	4615011100	전라남도 순천시 조곡동
4615013300	46	46150	4615013300	전라남도 순천시 조례동
4615011500	46	46150	4615011500	전라남도 순천시 풍덕동
4615031000	46	46150	4615031000	전라남도 순천시 해룡면
4615010500	46	46150	4615010500	전라남도 순천시 행동
4691025000	46	46910	4691025000	전라남도 신안군 지도읍
4613010500	46	46130	4613010500	전라남도 여수시 고소동
4613010400	46	46130	4613010400	전라남도 여수시 관문동
4613011200	46	46130	4613011200	전라남도 여수시 광무동
4613011700	46	46130	4613011700	전라남도 여수시 국동
4613011600	46	46130	4613011600	전라남도 여수시 남산동
4613012600	46	46130	4613012600	전라남도 여수시 덕충동
4613025000	46	46130	4613025000	전라남도 여수시 돌산읍
4613012300	46	46130	4613012300	전라남도 여수시 둔덕동
4613012000	46	46130	4613012000	전라남도 여수시 문수동
4613012200	46	46130	4613012200	전라남도 여수시 미평동
4613011400	46	46130	4613011400	전라남도 여수시 봉강동
4613013900	46	46130	4613013900	전라남도 여수시 봉계동
4613013500	46	46130	4613013500	전라남도 여수시 선원동
4613031000	46	46130	4613031000	전라남도 여수시 소라면
4613013100	46	46130	4613013100	전라남도 여수시 소호동
4613010200	46	46130	4613010200	전라남도 여수시 수정동
4613013200	46	46130	4613013200	전라남도 여수시 시전동
4613013300	46	46130	4613013300	전라남도 여수시 신기동
4613011800	46	46130	4613011800	전라남도 여수시 신월동
4613013000	46	46130	4613013000	전라남도 여수시 안산동
4613011900	46	46130	4613011900	전라남도 여수시 여서동
4613011100	46	46130	4613011100	전라남도 여수시 연등동
4613012100	46	46130	4613012100	전라남도 여수시 오림동
4613013400	46	46130	4613013400	전라남도 여수시 웅천동
4613032000	46	46130	4613032000	전라남도 여수시 율촌면
4613010100	46	46130	4613010100	전라남도 여수시 종화동
4613013800	46	46130	4613013800	전라남도 여수시 주삼동
4613011000	46	46130	4613011000	전라남도 여수시 충무동
4613012800	46	46130	4613012800	전라남도 여수시 학동
4613013700	46	46130	4613013700	전라남도 여수시 화장동
4687037000	46	46870	4687037000	전라남도 영광군 법성면
4687025000	46	46870	4687025000	전라남도 영광군 영광읍
4687025600	46	46870	4687025600	전라남도 영광군 홍농읍
4683025300	46	46830	4683025300	전라남도 영암군 삼호읍
4683033000	46	46830	4683033000	전라남도 영암군 신북면
4683025000	46	46830	4683025000	전라남도 영암군 영암읍
4683038000	46	46830	4683038000	전라남도 영암군 학산면
4689025000	46	46890	4689025000	전라남도 완도군 완도읍
4688035000	46	46880	4688035000	전라남도 장성군 삼계면
4688025000	46	46880	4688025000	전라남도 장성군 장성읍
4688036000	46	46880	4688036000	전라남도 장성군 황룡면
4680025000	46	46800	4680025000	전라남도 장흥군 장흥읍
4680037000	46	46800	4680037000	전라남도 장흥군 회진면
4690034000	46	46900	4690034000	전라남도 진도군 임회면
4690025000	46	46900	4690025000	전라남도 진도군 진도읍
4686038000	46	46860	4686038000	전라남도 함평군 월야면
4686025000	46	46860	4686025000	전라남도 함평군 함평읍
4686037000	46	46860	4686037000	전라남도 함평군 해보면
4682042000	46	46820	4682042000	전라남도 해남군 문내면
4682035000	46	46820	4682035000	전라남도 해남군 북평면
4682034000	46	46820	4682034000	전라남도 해남군 송지면
4682025000	46	46820	4682025000	전라남도 해남군 해남읍
4682040000	46	46820	4682040000	전라남도 해남군 황산면
4679035000	46	46790	4679035000	전라남도 화순군 능주면
4679025000	46	46790	4679025000	전라남도 화순군 화순읍
5013011600	50	50130	5013011600	제주도 서귀포시 강정동
5013025300	50	50130	5013025300	제주도 서귀포시 남원읍
5013025000	50	50130	5013025000	제주도 서귀포시 대정읍
5013011400	50	50130	5013011400	제주도 서귀포시 대포동
5013010500	50	50130	5013010500	제주도 서귀포시 동홍동
5013010200	50	50130	5013010200	제주도 서귀포시 법환동
5013011000	50	50130	5013011000	제주도 서귀포시 보목동
5013011900	50	50130	5013011900	제주도 서귀포시 색달동
5013010100	50	50130	5013010100	제주도 서귀포시 서귀동
5013010300	50	50130	5013010300	제주도 서귀포시 서호동
5013010600	50	50130	5013010600	제주도 서귀포시 서홍동
5013025900	50	50130	5013025900	제주도 서귀포시 성산읍
5013010900	50	50130	5013010900	제주도 서귀포시 신효동
5013031000	50	50130	5013031000	제주도 서귀포시 안덕면
5013011200	50	50130	5013011200	제주도 서귀포시 중문동
5013011100	50	50130	5013011100	제주도 서귀포시 토평동
5013032000	50	50130	5013032000	제주도 서귀포시 표선면
5013011800	50	50130	5013011800	제주도 서귀포시 하원동
5013010800	50	50130	5013010800	제주도 서귀포시 하효동
5013010400	50	50130	5013010400	제주도 서귀포시 호근동
5013011300	50	50130	5013011300	제주도 서귀포시 회수동
5011010700	50	50110	5011010700	제주도 제주시 건입동
5011025600	50	50110	5011025600	제주도 제주시 구좌읍
5011014000	50	50110	5011014000	제주도 제주시 내도동
5011012200	50	50110	5011012200	제주도 제주시 노형동
5011012900	50	50110	5011012900	제주도 제주시 도남동
5011012800	50	50110	5011012800	제주도 제주시 도두이동
5011012700	50	50110	5011012700	제주도 제주시 도두일동
5011013100	50	50110	5011013100	제주도 제주시 도련이동
5011013000	50	50110	5011013000	제주도 제주시 도련일동
5011013800	50	50110	5011013800	제주도 제주시 도평동
5011011600	50	50110	5011011600	제주도 제주시 봉개동
5011010600	50	50110	5011010600	제주도 제주시 삼도이동
5011010500	50	50110	5011010500	제주도 제주시 삼도일동
5011011400	50	50110	5011011400	제주도 제주시 삼양이동
5011011300	50	50110	5011011300	제주도 제주시 삼양일동
5011011800	50	50110	5011011800	제주도 제주시 아라이동
5011011700	50	50110	5011011700	제주도 제주시 아라일동
5011025300	50	50110	5011025300	제주도 제주시 애월읍
5011013700	50	50110	5011013700	제주도 제주시 연동
5011013600	50	50110	5011013600	제주도 제주시 영평동
5011013400	50	50110	5011013400	제주도 제주시 오등동
5011012100	50	50110	5011012100	제주도 제주시 오라삼동
5011012000	50	50110	5011012000	제주도 제주시 오라이동
5011011900	50	50110	5011011900	제주도 제주시 오라일동
5011012300	50	50110	5011012300	제주도 제주시 외도일동
5011011000	50	50110	5011011000	제주도 제주시 용담삼동
5011010900	50	50110	5011010900	제주도 제주시 용담이동
5011010800	50	50110	5011010800	제주도 제주시 용담일동
5011013500	50	50110	5011013500	제주도 제주시 월평동
5011010400	50	50110	5011010400	제주도 제주시 이도이동
5011010300	50	50110	5011010300	제주도 제주시 이도일동
5011012600	50	50110	5011012600	제주도 제주시 이호이동
5011010200	50	50110	5011010200	제주도 제주시 일도이동
5011010100	50	50110	5011010100	제주도 제주시 일도일동
5011025900	50	50110	5011025900	제주도 제주시 조천읍
5011031000	50	50110	5011031000	제주도 제주시 한경면
5011025000	50	50110	5011025000	제주도 제주시 한림읍
5011013900	50	50110	5011013900	제주도 제주시 해안동
5011011200	50	50110	5011011200	제주도 제주시 화북이동
5011011100	50	50110	5011011100	제주도 제주시 화북일동
5011013300	50	50110	5011013300	제주도 제주시 회천동
